"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","416","changeUserNameWithInvalidData(String) [7] invalidName= John Smith ","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","256","userCanCreateAccountTest()","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","294","successChangeUserName()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserUpdateCustomProfileTest","ui.iteration2.UserUpdateCustomProfileTest","successChangeUserName"
"","204","changeUserNameWithInvalidData(String) [4] invalidName=John! Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","278","userTransferMoneyMoreDepositAmount()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userTransferMoneyMoreDepositAmount"
"","162","userAddDepositLessAccountSelection()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyDepositTest","ui.iteration2.UserMoneyDepositTest","userAddDepositLessAccountSelection"
"","229","userAddDepositWithCorrectData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyDepositTest","ui.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","365","userAddDepositWithCorrectData(double) [1] balance=0.01","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","197","userCanLoginWithCorrectDataTest()","","2026-08-01","failed","2026-08-01","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","249","userAddDepositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","251","adminCanCreateUserWithCorrectData()","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectData"
"","167","userMoneyTransferWithCorrectData(double, double) invalidBalance=5000.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","232","userAddDepositWithCorrectData(double) [2] balance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","255","changeUserNameWithInvalidData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserUpdateCustomProfileTest","ui.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","278","userAddDepositNotExistUser()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositNotExistUser"
"","224","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","189","userCanCreateAccountTest()","","2026-08-01","failed","2026-08-01","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","283","changeUserNameWithInvalidData(String) [6] invalidName=John. Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","28","adminCanCreateUserTest()","","2026-08-01","broken","2026-08-01","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","256","userMoneyTransferWithCorrectData(double, double) invalidBalance=0.01, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","318","changeUserNameWithInvalidData(String) [8] invalidName=John Smit3h","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","325","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=10001.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","202","userMoneyTransferWithInvalidData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","153","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","216","userAddDepositWithInvalidData(double, String) [1] balance=-100.0, errorValue=Invalid account or amount","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","256","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=-100.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","283","userAddDepositOtherUser()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositOtherUser"
"","202","changeUserNameWithInvalidData(String) [2] invalidName=Иван Иванов","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","236","userAddDepositWithInvalidData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyDepositTest","ui.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","345","userAddDepositWithCorrectData(double) [3] balance=1000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
