"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","173","userCanGenerateAuthTokenTest()","","2026-08-01","failed","2026-08-01","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","187","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","2034","userMoneyTransferWithCorrectData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","208","successChangeUserName()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserUpdateCustomProfileTest","ui.iteration2.UserUpdateCustomProfileTest","successChangeUserName"
"","172","userTransferMoneyMoreDepositAmount()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userTransferMoneyMoreDepositAmount"
"","229","changeUserNameWithInvalidData(String) [7] invalidName= John Smith ","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","212","userCanLoginWithCorrectDataTest()","","2026-08-01","failed","2026-08-01","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","262","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=10001.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","155","userAddDepositLessAccountSelection()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyDepositTest","ui.iteration2.UserMoneyDepositTest","userAddDepositLessAccountSelection"
"","182","changeUserNameWithInvalidData(String) [1] invalidName=JohnSmith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","254","userAddDepositOtherUser()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositOtherUser"
"","230","userAddDepositWithCorrectData(double) [1] balance=0.01","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","361","userAddDepositWithCorrectData(double) [2] balance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","247","userAddDepositWithInvalidData(double, String) [3] balance=5001.0, errorValue=Deposit amount exceeds the 5000 limit","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","285","userCanCreateAccountTest()","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","154","adminCannotCreateUserWithInvalidDataTest()","","2026-08-01","broken","2026-08-01","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","14","adminCanCreateUserTest()","","2026-08-01","broken","2026-08-01","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","156","changeUserNameWithInvalidData(String) [8] invalidName=John Smit3h","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","202","userAddDepositWithInvalidData(double, String) [1] balance=-100.0, errorValue=Invalid account or amount","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","327","userAddDepositWithCorrectData(double) [3] balance=1000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","399","userMoneyTransferWithCorrectData(double, double) invalidBalance=10000.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","168","userMoneyTransferWithInvalidData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","229","userMoneyTransferWithCorrectData(double, double) invalidBalance=5000.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","270","userTransferMoneyYourAccounts()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userTransferMoneyYourAccounts"
"","213","adminCanGenerateAuthTokenTest()","","2026-08-01","failed","2026-08-01","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","513","adminCanLoginWithCorrectDataTest()","","2026-08-01","broken","2026-08-01","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","279","changeUserNameWithInvalidData(String) [6] invalidName=John. Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","275","userAddDepositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","324","changeUserNameWithInvalidData(String) [5] invalidName=John Smit@h","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","175","userAddDepositNotExistUser()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositNotExistUser"
"","211","userAddDepositWithCorrectData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyDepositTest","ui.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","268","changeUserNameWithInvalidData(String) [4] invalidName=John! Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","186","userCanCreateAccountTest()","","2026-08-01","failed","2026-08-01","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","255","adminCanCreateUserWithCorrectData()","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectData"
"","209","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=-100.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","239","userMoneyTransferWithCorrectData(double, double) invalidBalance=0.01, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","248","userTransferMoneyMoreDepositAmount()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userTransferMoneyMoreDepositAmount"
