"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","717","changeUserNameWithInvalidData(String) [3] invalidName=John Smith Jr","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","653","changeUserNameWithInvalidData(String) [2] invalidName=Иван Иванов","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","1575","userMoneyTransferWithCorrectData(double, double) invalidBalance=5000.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","2744","userTransferMoneyYourAccounts()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userTransferMoneyYourAccounts"
"","586","changeUserNameWithInvalidData(String) [7] invalidName= John Smith ","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","4251","userMoneyTransferWithCorrectData(double, double) invalidBalance=0.01, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","289","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [3] username=abc$, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-01","passed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","821","userAddDepositWithCorrectData(double) [3] balance=1000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","1353","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=0.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","1737","userMoneyTransferWithCorrectData(double, double) invalidBalance=10000.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","3172","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-01","passed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1580","userTransferMoneyMoreDepositAmount()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userTransferMoneyMoreDepositAmount"
"","749","changeUserNameWithInvalidData(String) [4] invalidName=John! Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","927","userAddDepositWithCorrectData(double) [1] balance=0.01","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","635","changeUserNameWithInvalidData(String) [5] invalidName=John Smit@h","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","237","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","2026-08-01","passed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","623","userCanGenerateAuthTokenTest()","","2026-08-01","passed","2026-08-01","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","565","changeUserNameWithInvalidData(String) [6] invalidName=John. Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","1118","userAddDepositOtherUser()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositOtherUser"
"","1686","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=-100.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","744","successChangeUserName()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","successChangeUserName"
"","540","userCanCreateAccountTest()","","2026-08-01","passed","2026-08-01","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","275","adminCanCreateUserWithCorrectData()","","2026-08-01","passed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectData"
