"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","311","userCanLoginWithCorrectDataTest()","","2026-08-01","failed","2026-08-01","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","180","userAddDepositWithInvalidData(double, String) [1] balance=-100.0, errorValue=Invalid account or amount","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","72","adminCanGenerateAuthTokenTest()","","2026-08-01","failed","2026-08-01","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","267","userCanCreateAccountTest()","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","164","userAddDepositWithCorrectData(double) [2] balance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","181","userAddDepositWithInvalidData(double, String) [2] balance=0.0, errorValue=Invalid account or amount","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","213","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=0.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","154","changeUserNameWithInvalidData(String) [7] invalidName= John Smith ","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","206","changeUserNameWithInvalidData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserUpdateCustomProfileTest","ui.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","270","userTransferMoneyMoreDepositAmount()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userTransferMoneyMoreDepositAmount"
"","129","userAddDepositWithInvalidData(double, String) [3] balance=5001.0, errorValue=Deposit amount exceeds the 5000 limit","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","1232","userTransferMoneyYourAccounts()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userTransferMoneyYourAccounts"
"","154","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","39","adminCanCreateUserTest()","","2026-08-01","broken","2026-08-01","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","247","successChangeUserName()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","successChangeUserName"
"","279","successChangeUserName()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserUpdateCustomProfileTest","ui.iteration2.UserUpdateCustomProfileTest","successChangeUserName"
"","210","userMoneyTransferWithInvalidData(double, double, String) invalidBalance=-100.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithInvalidData"
"","2956","adminCanNotCreateUserWithInvalidData(String, String, String, String, List) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValues=[Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots]","","2026-08-01","failed","2026-08-01","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","319","userAddDepositWithInvalidData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyDepositTest","ui.iteration2.UserMoneyDepositTest","userAddDepositWithInvalidData"
"","174","changeUserNameWithInvalidData(String) [6] invalidName=John. Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","154","changeUserNameWithInvalidData(String) [1] invalidName=JohnSmith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","191","userAddDepositNotExistUser()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositNotExistUser"
"","253","userAddDepositWithCorrectData(double) [1] balance=0.01","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","2149","userMoneyTransferWithCorrectData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyTransferTest","ui.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","147","changeUserNameWithInvalidData(String) [8] invalidName=John Smit3h","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","222","changeUserNameWithInvalidData(String) [4] invalidName=John! Smith","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","150","changeUserNameWithInvalidData(String) [5] invalidName=John Smit@h","","2026-08-01","failed","2026-08-01","","api.iteration2.UserUpdateCustomProfileTest","api.iteration2.UserUpdateCustomProfileTest","changeUserNameWithInvalidData"
"","140","userMoneyTransferWithCorrectData(double, double) invalidBalance=10000.0, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
"","272","userAddDepositWithCorrectData()","","2026-08-01","failed","2026-08-01","","ui.iteration2.UserMoneyDepositTest","ui.iteration2.UserMoneyDepositTest","userAddDepositWithCorrectData"
"","187","userAddDepositOtherUser()","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyDepositTest","api.iteration2.UserMoneyDepositTest","userAddDepositOtherUser"
"","188","userMoneyTransferWithCorrectData(double, double) invalidBalance=0.01, maxAllowBalance=5000.0","","2026-08-01","failed","2026-08-01","","api.iteration2.UserMoneyTransferTest","api.iteration2.UserMoneyTransferTest","userMoneyTransferWithCorrectData"
